source_workload,destination_workload,timestamp,total_request,new_request,success_count,error_count,success_rate,error_rate,average_latency,istio_request_bytes,throughput,request_rate,time_window,link_color,Abnormality class
frontend,adservice,2025-03-10 16:16:30,2370468.0,821.0,779.0,42.0,0.9486332668660684,0.0513667331339315,24.74985294311746,95458.0,3181.9333333333334,27.366666666666667,30S,red,Anomalous
frontend,adservice,2025-03-10 16:17:00,2371239.0,848.0,771.0,77.0,0.910990125493168,0.0890098745068318,15.121525724236712,100588.5,3352.95,28.266666666666666,30S,red,Anomalous
frontend,adservice,2025-03-10 16:17:30,2371848.0,663.0,609.0,54.0,0.9276948380566802,0.0723051619433197,14.854488399134771,85498.5,2849.95,22.1,30S,red,Anomalous
frontend,adservice,2025-03-10 16:18:00,2372027.0,179.0,179.0,0.0,1.0,0.0,4.023180970149278,19657.5,655.25,5.966666666666667,30S,green,Normal
frontend,cartservice,2025-03-10 16:09:30,3692468.0,832.0,832.0,0.0,1.0,0.0,10.952730163314737,117145.0,3904.8333333333335,27.73333333333333,30S,green,Normal
frontend,cartservice,2025-03-10 16:10:00,3693442.0,974.0,974.0,0.0,1.0,0.0,11.303406527140254,139685.0,4656.166666666667,32.46666666666667,30S,green,Normal
frontend,cartservice,2025-03-10 16:10:30,3694530.0,1088.0,1088.0,0.0,1.0,0.0,32.63283010555662,154390.0,5146.333333333333,36.266666666666666,30S,green,Normal
frontend,cartservice,2025-03-10 16:11:00,3695726.0,1196.0,1196.0,0.0,1.0,0.0,13.911420540360384,172335.0,5744.5,39.86666666666667,30S,green,Normal
frontend,cartservice,2025-03-10 16:11:30,3697010.0,1284.0,1284.0,0.0,1.0,0.0,44.04028942464485,183210.0,6107.0,42.8,30S,green,Normal
frontend,cartservice,2025-03-10 16:12:00,3698410.0,1400.0,1400.0,0.0,1.0,0.0,56.96640870537612,200845.0,6694.833333333333,46.66666666666666,30S,green,Normal
frontend,cartservice,2025-03-10 16:12:30,3699370.0,962.0,960.0,2.0,0.9962686567164178,0.0037313432835821,75.02284782561871,160500.0,5350.0,32.06666666666667,30S,green,Normal
frontend,cartservice,2025-03-10 16:13:00,3699663.0,293.0,293.0,0.0,1.0,0.0,8.862418172931417,38330.0,1277.6666666666667,9.766666666666667,30S,green,Normal
frontend,cartservice,2025-03-10 16:13:30,3700109.0,446.0,446.0,0.0,1.0,0.0,35.01909591837166,62135.0,2071.1666666666665,14.866666666666667,30S,green,Normal
frontend,cartservice,2025-03-10 16:14:00,3700785.0,676.0,676.0,0.0,1.0,0.0,10.05389108522757,95185.0,3172.833333333333,22.53333333333333,30S,green,Normal
frontend,cartservice,2025-03-10 16:14:30,3701591.0,806.0,806.0,0.0,1.0,0.0,10.991935941036086,114550.0,3818.3333333333335,26.866666666666667,30S,green,Normal
frontend,cartservice,2025-03-10 16:15:00,3702600.0,1009.0,1009.0,0.0,1.0,0.0,10.992930755390038,140510.0,4683.666666666667,33.63333333333333,30S,green,Normal
frontend,cartservice,2025-03-10 16:15:30,3703667.0,1067.0,1067.0,0.0,1.0,0.0,44.24535789584661,154460.0,5148.666666666667,35.56666666666667,30S,green,Normal
frontend,cartservice,2025-03-10 16:16:00,3704831.0,1164.0,1164.0,0.0,1.0,0.0,77.47152867182807,167130.0,5571.0,38.8,30S,green,Normal
frontend,cartservice,2025-03-10 16:16:30,3706102.0,1271.0,1271.0,0.0,1.0,0.0,98.69203066499918,178990.0,5966.333333333333,42.36666666666667,30S,green,Normal
frontend,cartservice,2025-03-10 16:17:00,3707437.0,1335.0,1335.0,0.0,1.0,0.0,121.786357046029,192615.0,6420.5,44.5,30S,green,Normal
frontend,cartservice,2025-03-10 16:17:30,3708401.0,964.0,964.0,0.0,1.0,0.0,21.94985150089508,161910.0,5397.0,32.13333333333333,30S,green,Normal
frontend,cartservice,2025-03-10 16:18:00,3708665.0,264.0,264.0,0.0,1.0,0.0,9.05626997785546,34620.0,1154.0,8.8,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:09:30,145982.0,28.0,28.0,0.0,1.0,0.0,124.57142857142856,7160.0,238.66666666666663,0.9333333333333332,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:10:00,146017.0,35.0,35.0,0.0,1.0,0.0,210.02796052631575,9090.0,303.0,1.1666666666666667,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:10:30,146056.0,39.0,39.0,0.0,1.0,0.0,293.3730158730159,10345.0,344.8333333333333,1.3,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:11:00,146106.0,50.0,50.0,0.0,1.0,0.0,252.58,12060.0,402.0,1.6666666666666667,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:11:30,146151.0,46.0,45.0,1.0,0.96875,0.03125,372.7333333333333,14165.0,472.1666666666667,1.5333333333333334,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:12:00,146208.0,59.0,57.0,2.0,0.9642857142857144,0.0357142857142857,366.5210918114144,14325.0,477.5,1.9666666666666663,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:12:30,146256.0,49.0,48.0,1.0,0.9782608695652174,0.0217391304347825,519.3444055944055,11875.0,395.8333333333333,1.6333333333333333,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:13:00,146265.0,9.0,9.0,0.0,1.0,0.0,2043.25,4875.0,162.5,0.3,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:13:30,146284.0,19.0,19.0,0.0,1.0,0.0,112.58974358974358,4050.0,135.0,0.6333333333333333,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:14:00,146305.0,21.0,21.0,0.0,1.0,0.0,150.82142857142856,5435.0,181.16666666666663,0.7,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:14:30,146337.0,33.0,32.0,1.0,0.9705882352941176,0.0294117647058823,198.15625,9570.0,319.0,1.1,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:15:00,146373.0,36.0,36.0,0.0,1.0,0.0,334.7832817337461,9470.0,315.6666666666667,1.2,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:15:30,146409.0,36.0,36.0,0.0,1.0,0.0,422.73125,9825.0,327.5,1.2,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:16:00,146459.0,51.0,50.0,1.0,0.9772727272727272,0.0227272727272727,400.192118226601,12530.0,417.6666666666667,1.7,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:16:30,146493.0,34.0,34.0,0.0,1.0,0.0,479.4714285714285,9070.0,302.3333333333333,1.1333333333333333,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:17:00,146545.0,52.0,52.0,0.0,1.0,0.0,383.4672619047618,13080.0,436.0,1.7333333333333334,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:17:30,146591.0,46.0,46.0,0.0,1.0,0.0,509.05492424242425,13995.0,466.5,1.5333333333333334,30S,green,Normal
frontend,checkoutservice,2025-03-10 16:18:00,146594.0,3.0,3.0,0.0,1.0,0.0,121.33333333333331,1215.0,40.5,0.1,30S,green,Normal
frontend,currencyservice,2025-03-10 16:09:30,12028043.0,2627.0,2627.0,0.0,1.0,0.0,8.68435637546191,339570.0,11319.0,87.56666666666666,30S,green,Normal
frontend,currencyservice,2025-03-10 16:10:00,12031239.0,3196.0,3196.0,0.0,1.0,0.0,44.31592259149031,405255.0,13508.5,106.53333333333332,30S,green,Normal
frontend,currencyservice,2025-03-10 16:10:30,12034842.0,3603.0,3603.0,0.0,1.0,0.0,50.100364928728965,453635.0,15121.166666666666,120.1,30S,green,Normal
frontend,currencyservice,2025-03-10 16:11:00,12038605.0,3763.0,3763.0,0.0,1.0,0.0,81.44128386971283,478300.0,15943.333333333334,125.43333333333334,30S,green,Normal
frontend,currencyservice,2025-03-10 16:11:30,12042664.0,4059.0,4059.0,0.0,1.0,0.0,114.92327018090133,526630.0,17554.333333333332,135.3,30S,green,Normal
frontend,currencyservice,2025-03-10 16:12:00,12046891.0,4227.0,4227.0,0.0,1.0,0.0,129.80614776654312,546090.0,18203.0,140.9,30S,green,Normal
frontend,currencyservice,2025-03-10 16:12:30,12051270.0,4388.0,4379.0,9.0,0.9979319852941176,0.0020680147058823,165.34444199779324,568535.0,18951.166666666668,146.26666666666668,30S,green,Normal
frontend,currencyservice,2025-03-10 16:13:00,12052090.0,820.0,820.0,0.0,1.0,0.0,342.44949693260816,161680.0,5389.333333333333,27.33333333333333,30S,green,Normal
frontend,currencyservice,2025-03-10 16:13:30,12053530.0,1440.0,1440.0,0.0,1.0,0.0,5.802316225914245,179000.0,5966.666666666667,48.0,30S,green,Normal
frontend,currencyservice,2025-03-10 16:14:00,12055621.0,2091.0,2091.0,0.0,1.0,0.0,18.492997951245258,250660.0,8355.333333333334,69.7,30S,green,Normal
frontend,currencyservice,2025-03-10 16:14:30,12058220.0,2599.0,2599.0,0.0,1.0,0.0,8.946595592031613,334730.0,11157.666666666666,86.63333333333334,30S,green,Normal
frontend,currencyservice,2025-03-10 16:15:00,12061448.0,3228.0,3228.0,0.0,1.0,0.0,48.86199260315431,397645.0,13254.833333333334,107.6,30S,green,Normal
frontend,currencyservice,2025-03-10 16:15:30,12064914.0,3466.0,3466.0,0.0,1.0,0.0,53.46266265415561,457375.0,15245.833333333334,115.53333333333332,30S,green,Normal
frontend,currencyservice,2025-03-10 16:16:00,12068814.0,3900.0,3900.0,0.0,1.0,0.0,93.60664182561544,484555.0,16151.833333333334,130.0,30S,green,Normal
frontend,currencyservice,2025-03-10 16:16:30,12072717.0,3903.0,3903.0,0.0,1.0,0.0,117.4698245731107,519315.0,17310.5,130.1,30S,green,Normal
frontend,currencyservice,2025-03-10 16:17:00,12076971.0,4254.0,4254.0,0.0,1.0,0.0,160.4096964603271,540030.0,18001.0,141.8,30S,green,Normal
frontend,currencyservice,2025-03-10 16:17:30,12081422.0,4451.0,4451.0,0.0,1.0,0.0,207.24110330478211,573740.0,19124.666666666668,148.36666666666667,30S,green,Normal
frontend,currencyservice,2025-03-10 16:18:00,12082237.0,815.0,815.0,0.0,1.0,0.0,135.38264824461584,169090.0,5636.333333333333,27.166666666666668,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:09:30,19228967.0,3619.0,3619.0,0.0,1.0,0.0,4.28323931883699,442499.5,14749.983333333334,120.63333333333334,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:10:00,19233532.0,4565.0,4565.0,0.0,1.0,0.0,6.767303471234769,560769.0,18692.3,152.16666666666666,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:10:30,19238524.0,4992.0,4992.0,0.0,1.0,0.0,8.48343773932288,609227.5,20307.58333333333,166.4,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:11:00,19244294.0,5770.0,5770.0,0.0,1.0,0.0,11.067592513825678,714834.0,23827.8,192.33333333333331,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:11:30,19250650.0,6356.0,6356.0,0.0,1.0,0.0,15.434635370452298,779309.5,25976.983333333334,211.86666666666667,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:12:00,19257476.0,6826.0,6826.0,0.0,1.0,0.0,18.037269425876808,835278.0,27842.6,227.53333333333333,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:12:30,19264159.0,6683.0,6683.0,0.0,1.0,0.0,18.436468834014768,823511.5,27450.38333333333,222.76666666666668,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:13:00,19265448.0,1306.0,1289.0,17.0,0.9874631268436578,0.0125368731563421,14.754139581804903,179978.5,5999.283333333334,43.53333333333333,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:13:30,19267287.0,1839.0,1839.0,0.0,1.0,0.0,2.4808343814663045,222069.0,7402.3,61.3,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:14:00,19270096.0,2809.0,2809.0,0.0,1.0,0.0,3.496638316687473,347055.5,11568.516666666666,93.63333333333334,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:14:30,19273978.0,3882.0,3882.0,0.0,1.0,0.0,4.73042075667812,472170.5,15739.016666666666,129.4,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:15:00,19278532.0,4554.0,4554.0,0.0,1.0,0.0,6.984724685186755,564376.0,18812.533333333333,151.8,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:15:30,19283622.0,5090.0,5090.0,0.0,1.0,0.0,9.453849884623974,626956.5,20898.55,169.66666666666666,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:16:00,19289222.0,5600.0,5600.0,0.0,1.0,0.0,12.62186219923396,687975.5,22932.516666666663,186.66666666666663,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:16:30,19295337.0,6115.0,6115.0,0.0,1.0,0.0,14.25475339670335,751280.5,25042.68333333333,203.83333333333331,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:17:00,19301960.0,6623.0,6623.0,0.0,1.0,0.0,17.623649930447307,810105.5,27003.516666666663,220.76666666666668,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:17:30,19308520.0,6560.0,6560.0,0.0,1.0,0.0,17.947395051824767,810036.0,27001.2,218.66666666666663,30S,green,Normal
frontend,productcatalogservice,2025-03-10 16:18:00,19309672.0,1155.0,1152.0,3.0,0.9976340694006308,0.002365930599369,12.098910320177048,157903.5,5263.45,38.5,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:09:30,2950121.0,599.0,599.0,0.0,1.0,0.0,39.499175000558736,102735.0,3424.5,19.966666666666665,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:10:00,2950846.0,725.0,725.0,0.0,1.0,0.0,32.72226145313982,125725.0,4190.833333333333,24.166666666666668,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:10:30,2951664.0,818.0,818.0,0.0,1.0,0.0,75.29123883694552,138040.0,4601.333333333333,27.266666666666666,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:11:00,2952587.0,923.0,923.0,0.0,1.0,0.0,95.01788257732038,159970.0,5332.333333333333,30.766666666666666,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:11:30,2953584.0,997.0,997.0,0.0,1.0,0.0,148.28500060379486,173215.0,5773.833333333333,33.233333333333334,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:12:00,2954673.0,1089.0,1089.0,0.0,1.0,0.0,230.9689239191295,182515.0,6083.833333333333,36.3,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:12:30,2955606.0,936.0,933.0,3.0,0.996495327102804,0.0035046728971962,329.82354122278934,174915.0,5830.5,31.2,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:13:00,2955782.0,176.0,176.0,0.0,1.0,0.0,17.687026032819567,29185.0,972.8333333333334,5.866666666666666,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:13:30,2956102.0,320.0,320.0,0.0,1.0,0.0,21.07762148335952,54125.0,1804.1666666666667,10.666666666666666,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:14:00,2956568.0,466.0,466.0,0.0,1.0,0.0,21.697953007529044,78905.0,2630.1666666666665,15.533333333333331,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:14:30,2957198.0,630.0,630.0,0.0,1.0,0.0,41.84285714285714,107445.0,3581.5,21.0,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:15:00,2957941.0,743.0,743.0,0.0,1.0,0.0,41.26556026673049,126885.0,4229.5,24.766666666666666,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:15:30,2958755.0,814.0,814.0,0.0,1.0,0.0,98.4556756756713,140430.0,4681.0,27.133333333333333,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:16:00,2959610.0,855.0,855.0,0.0,1.0,0.0,180.4892245347462,153795.0,5126.5,28.5,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:16:30,2960595.0,985.0,985.0,0.0,1.0,0.0,231.7954125412569,165785.0,5526.166666666667,32.833333333333336,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:17:00,2961612.0,1017.0,1017.0,0.0,1.0,0.0,344.9921272540965,182280.0,6076.0,33.9,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:17:30,2962574.0,962.0,962.0,0.0,1.0,0.0,360.0176629766323,166745.0,5558.166666666667,32.06666666666667,30S,green,Normal
frontend,recommendationservice,2025-03-10 16:18:00,2962725.0,151.0,151.0,0.0,1.0,0.0,18.47998281787553,25165.0,838.8333333333334,5.033333333333333,30S,green,Normal
frontend,shippingservice,2025-03-10 16:09:30,885860.0,177.0,177.0,0.0,1.0,0.0,3.242244245523326,22392.5,746.4166666666666,5.9,30S,green,Normal
frontend,shippingservice,2025-03-10 16:10:00,886078.0,218.0,218.0,0.0,1.0,0.0,3.424593341761546,28277.0,942.5666666666668,7.266666666666667,30S,green,Normal
frontend,shippingservice,2025-03-10 16:10:30,886317.0,239.0,239.0,0.0,1.0,0.0,3.741684337009068,29831.0,994.3666666666668,7.966666666666667,30S,green,Normal
frontend,shippingservice,2025-03-10 16:11:00,886578.0,261.0,261.0,0.0,1.0,0.0,4.126136363635248,34392.5,1146.4166666666667,8.7,30S,green,Normal
frontend,shippingservice,2025-03-10 16:11:30,886869.0,291.0,291.0,0.0,1.0,0.0,4.39558865248318,37104.0,1236.8,9.7,30S,green,Normal
frontend,shippingservice,2025-03-10 16:12:00,887192.0,323.0,323.0,0.0,1.0,0.0,4.827950660449808,41397.0,1379.9,10.766666666666667,30S,green,Normal
frontend,shippingservice,2025-03-10 16:12:30,887434.0,242.0,242.0,0.0,1.0,0.0,5.240451699461238,33596.0,1119.8666666666666,8.066666666666666,30S,green,Normal
frontend,shippingservice,2025-03-10 16:13:00,887491.0,57.0,57.0,0.0,1.0,0.0,4.176086956526444,7236.0,241.2,1.9,30S,green,Normal
frontend,shippingservice,2025-03-10 16:13:30,887575.0,84.0,84.0,0.0,1.0,0.0,3.5489583333320405,10119.5,337.31666666666666,2.8,30S,green,Normal
frontend,shippingservice,2025-03-10 16:14:00,887724.0,149.0,149.0,0.0,1.0,0.0,3.359482116246875,18673.5,622.45,4.966666666666667,30S,green,Normal
frontend,shippingservice,2025-03-10 16:14:30,887903.0,179.0,179.0,0.0,1.0,0.0,3.2927756892242943,23119.5,770.65,5.966666666666667,30S,green,Normal
frontend,shippingservice,2025-03-10 16:15:00,888131.0,228.0,228.0,0.0,1.0,0.0,3.884858530568155,28661.5,955.3833333333332,7.6,30S,green,Normal
frontend,shippingservice,2025-03-10 16:15:30,888361.0,230.0,230.0,0.0,1.0,0.0,4.469520757022292,30634.5,1021.15,7.666666666666667,30S,green,Normal
frontend,shippingservice,2025-03-10 16:16:00,888621.0,260.0,260.0,0.0,1.0,0.0,3.789510489507848,33056.5,1101.8833333333334,8.666666666666666,30S,green,Normal
frontend,shippingservice,2025-03-10 16:16:30,888919.0,298.0,298.0,0.0,1.0,0.0,4.61769105984553,38497.0,1283.2333333333331,9.933333333333334,30S,green,Normal
frontend,shippingservice,2025-03-10 16:17:00,889217.0,298.0,298.0,0.0,1.0,0.0,4.605509009007742,40864.5,1362.15,9.933333333333334,30S,green,Normal
frontend,shippingservice,2025-03-10 16:17:30,889451.0,234.0,234.0,0.0,1.0,0.0,5.274807676403377,32032.5,1067.75,7.8,30S,green,Normal
frontend,shippingservice,2025-03-10 16:18:00,889506.0,55.0,55.0,0.0,1.0,0.0,3.1440789473698505,5825.0,194.16666666666663,1.8333333333333333,30S,green,Normal
loadgenerator,frontend,2025-03-10 16:09:30,3394526.0,893.0,736.0,157.0,0.823925594939251,0.176074405060749,1101.5299455531422,953515.0,31783.83333333333,29.766666666666666,30S,red,Anomalous
loadgenerator,frontend,2025-03-10 16:10:00,3395415.0,1083.0,889.0,194.0,0.8207647588635061,0.1792352411364938,1318.4953519950282,1161680.0,38722.66666666666,36.1,30S,red,Anomalous
loadgenerator,frontend,2025-03-10 16:10:30,3396394.0,1169.0,979.0,190.0,0.8372708256429187,0.1627291743570812,2100.1776805882573,1243920.0,41464.0,38.96666666666667,30S,red,Anomalous
loadgenerator,frontend,2025-03-10 16:11:00,3397488.0,1330.0,1094.0,236.0,0.8226343136212595,0.1773656863787405,2811.59379675711,1433945.0,47798.16666666666,44.333333333333336,30S,red,Anomalous
loadgenerator,frontend,2025-03-10 16:11:30,3398634.0,1386.0,1146.0,240.0,0.8268800299846953,0.1731199700153046,4207.718365261987,1492330.0,49744.333333333336,46.2,30S,red,Anomalous
loadgenerator,frontend,2025-03-10 16:12:00,3399885.0,1521.0,1251.0,270.0,0.822484516510535,0.1775154834894649,4861.500076005868,1640635.0,54687.833333333336,50.7,30S,red,Anomalous
loadgenerator,frontend,2025-03-10 16:12:30,3400922.0,1259.0,1037.0,222.0,0.8215932684382401,0.1784067315617598,8139.964748230822,1364540.0,45484.66666666666,41.96666666666667,30S,red,Anomalous
loadgenerator,frontend,2025-03-10 16:13:00,3401166.0,291.0,244.0,47.0,0.8427587965323815,0.1572412034676185,224.7105944300797,306000.0,10200.0,9.7,30S,red,Anomalous
loadgenerator,frontend,2025-03-10 16:13:30,3401567.0,482.0,401.0,81.0,0.8319237787759686,0.1680762212240314,379.3414790935752,515500.0,17183.333333333332,16.066666666666666,30S,red,Anomalous
loadgenerator,frontend,2025-03-10 16:14:00,3402152.0,717.0,585.0,132.0,0.8163717865458635,0.1836282134541364,732.7714935065002,765905.0,25530.166666666668,23.9,30S,red,Anomalous
loadgenerator,frontend,2025-03-10 16:14:30,3402905.0,898.0,753.0,145.0,0.8383692545844248,0.1616307454155751,1082.4077037943148,966545.0,32218.166666666668,29.933333333333334,30S,red,Anomalous
loadgenerator,frontend,2025-03-10 16:15:00,3403777.0,1057.0,872.0,185.0,0.8249769070481836,0.1750230929518162,1554.0970184803043,1130060.0,37668.66666666666,35.233333333333334,30S,red,Anomalous
loadgenerator,frontend,2025-03-10 16:15:30,3404774.0,1196.0,997.0,199.0,0.8337253584229392,0.1662746415770608,2406.821674691866,1285695.0,42856.5,39.86666666666667,30S,red,Anomalous
loadgenerator,frontend,2025-03-10 16:16:00,3405818.0,1258.0,1044.0,214.0,0.8298887122416534,0.1701112877583465,3278.3567393774856,1346255.0,44875.16666666666,41.93333333333333,30S,red,Anomalous
loadgenerator,frontend,2025-03-10 16:16:30,3406933.0,1345.0,1115.0,230.0,0.8291901759044142,0.1708098240955857,3781.980775718467,1444510.0,48150.333333333336,44.833333333333336,30S,red,Anomalous
loadgenerator,frontend,2025-03-10 16:17:00,3408154.0,1491.0,1221.0,270.0,0.8187078578838174,0.1812921421161825,5361.54057615786,1615095.0,53836.5,49.7,30S,red,Anomalous
loadgenerator,frontend,2025-03-10 16:17:30,3409183.0,1268.0,1029.0,239.0,0.8114869356240733,0.1885130643759267,10047.030163590654,1372275.0,45742.5,42.266666666666666,30S,red,Anomalous
loadgenerator,frontend,2025-03-10 16:18:00,3409399.0,257.0,216.0,41.0,0.8470692368214005,0.1529307631785995,214.0796189868832,260050.0,8668.333333333334,8.566666666666666,30S,red,Anomalous
recommendationservice,productcatalogservice,2025-03-10 16:09:30,2950012.0,569.0,569.0,0.0,1.0,0.0,3.4918361029278806,67998.5,2266.616666666667,18.966666666666665,30S,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:10:00,2950729.0,717.0,717.0,0.0,1.0,0.0,4.858121220149195,86677.0,2889.233333333333,23.9,30S,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:10:30,2951520.0,791.0,791.0,0.0,1.0,0.0,5.144956199245522,93935.5,3131.1833333333334,26.366666666666667,30S,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:11:00,2952430.0,910.0,910.0,0.0,1.0,0.0,6.334303041720405,110549.5,3684.983333333333,30.33333333333333,30S,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:11:30,2953432.0,1002.0,1002.0,0.0,1.0,0.0,8.667725365330352,121368.0,4045.6,33.4,30S,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:12:00,2954499.0,1067.0,1067.0,0.0,1.0,0.0,8.77439369327038,128313.0,4277.1,35.56666666666667,30S,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:12:30,2955547.0,1048.0,1048.0,0.0,1.0,0.0,8.517472892103484,124882.5,4162.75,34.93333333333333,30S,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:13:00,2955753.0,206.0,206.0,0.0,1.0,0.0,5.665773584905766,28010.5,933.6833333333332,6.866666666666666,30S,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:13:30,2956045.0,292.0,292.0,0.0,1.0,0.0,2.4204449803753527,35074.5,1169.15,9.733333333333333,30S,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:14:00,2956490.0,445.0,445.0,0.0,1.0,0.0,2.998048780488259,53572.0,1785.7333333333331,14.833333333333334,30S,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:14:30,2957101.0,611.0,611.0,0.0,1.0,0.0,4.1349957090776215,73189.0,2439.633333333333,20.366666666666667,30S,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:15:00,2957812.0,711.0,711.0,0.0,1.0,0.0,4.181777809440479,86389.0,2879.633333333333,23.7,30S,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:15:30,2958613.0,801.0,801.0,0.0,1.0,0.0,5.267743716774403,96782.5,3226.083333333333,26.7,30S,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:16:00,2959495.0,882.0,882.0,0.0,1.0,0.0,6.853401360543373,105940.5,3531.35,29.4,30S,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:16:30,2960461.0,966.0,966.0,0.0,1.0,0.0,8.013230019553884,115145.0,3838.1666666666665,32.2,30S,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:17:00,2961496.0,1035.0,1035.0,0.0,1.0,0.0,7.6479169162556495,125572.5,4185.75,34.5,30S,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:17:30,2962515.0,1019.0,1019.0,0.0,1.0,0.0,8.485456273766207,121940.0,4064.6666666666665,33.96666666666667,30S,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:18:00,2962704.0,189.0,189.0,0.0,1.0,0.0,4.413528607239115,26044.5,868.15,6.3,30S,green,Normal
checkoutservice,cartservice,2025-03-10 16:10:00,293061.0,133.0,133.0,0.0,1.0,0.0,17.616380876680477,18990.0,316.5,2.216666666666667,1min,green,Normal
checkoutservice,cartservice,2025-03-10 16:11:00,293245.0,184.0,184.0,0.0,1.0,0.0,40.11663595191141,25930.0,432.1666666666667,3.066666666666667,1min,green,Normal
checkoutservice,cartservice,2025-03-10 16:12:00,293447.0,202.0,202.0,0.0,1.0,0.0,80.90745526467192,28805.0,480.0833333333333,3.3666666666666667,1min,green,Normal
checkoutservice,cartservice,2025-03-10 16:13:00,293543.0,96.0,96.0,0.0,1.0,0.0,60.0284881784678,15050.0,250.83333333333331,1.6,1min,green,Normal
checkoutservice,cartservice,2025-03-10 16:14:00,293634.0,91.0,91.0,0.0,1.0,0.0,16.875591250850423,11995.0,199.91666666666663,1.5166666666666666,1min,green,Normal
checkoutservice,cartservice,2025-03-10 16:15:00,293773.0,139.0,139.0,0.0,1.0,0.0,17.982483034980007,19500.0,325.0,2.316666666666667,1min,green,Normal
checkoutservice,cartservice,2025-03-10 16:16:00,293937.0,164.0,164.0,0.0,1.0,0.0,184.49078274667343,23875.0,397.9166666666667,2.7333333333333334,1min,green,Normal
checkoutservice,cartservice,2025-03-10 16:17:00,294116.0,179.0,179.0,0.0,1.0,0.0,189.2924863971421,26170.0,436.1666666666667,2.9833333333333334,1min,green,Normal
checkoutservice,cartservice,2025-03-10 16:18:00,294201.0,85.0,85.0,0.0,1.0,0.0,21.91396539549284,13300.0,221.66666666666663,1.4166666666666667,1min,green,Normal
